 48  173  220  233  366  421  494  843  948  954
 222  269  350  494  597  609  615  635  920  940
 68  208  234  241  322  413  595  737  777  804
 98  203  249  326  616  643  651  653  677  861
 140  299  477  522  584  607  687  839  928  961
 201  410  749  823  837  844  887  920  948  984
 293  377  419  499  512  574  751  838  841  873
 20  79  233  279  281  551  653  742  819  847
 193  211  232  277  515  594  709  741  781  831
 162  200  305  373  445  448  629  671  677  807
 67  145  263  413  419  468  554  662  792  823
 155  201  221  528  531  539  572  595  865  878
 203  211  221  249  287  343  404  506  893  917
 249  367  480  562  620  682  745  806  913  993
 31  67  75  98  193  221  465  600  687  737
 115  164  237  248  545  620  790  843  844  847
 162  226  255  324  389  587  668  671  731  751
 32  92  113  172  235  348  469  509  820  967
 4  245  459  504  723  780  788  879  883  937
 78  232  393  492  615  682  763  802  838  966
 33  64  96  266  268  418  434  670  683  821
 127  237  299  373  396  543  567  597  637  727
 74  94  154  198  227  287  388  469  551  869
 286  341  374  416  437  443  487  662  784  951
 21  121  282  597  652  671  870  891  927  986
 4  64  198  562  568  606  647  708  885  967
 58  81  200  247  435  661  705  724  738  967
 98  134  168  309  458  479  786  839  860  913
 49  59  164  183  391  478  687  744  947  983
 367  420  567  662  788  802  882  887  992  996
 103  141  147  182  454  632  895  903  904  915
 13  95  140  438  629  654  678  852  928  942
 69  87  261  318  417  589  605  787  826  832
 7  279  352  633  766  837  847  849  859  900
 6  444  480  604  630  699  725  768  807  952
 27  158  161  346  398  426  487  509  724  923
 26  265  329  374  447  480  492  535  661  851
 3  72  222  408  423  498  690  802  875  950
 31  136  143  240  504  507  653  690  703  935
 83  142  172  377  429  553  631  695  837  936
 17  59  62  120  169  216  217  300  319  464
 63  190  211  447  485  520  749  756  775  792
 20  269  317  434  468  508  564  694  770  800
 125  247  412  452  479  546  699  713  752  786
 129  136  292  407  468  475  759  827  911  970
 25  215  350  456  592  637  721  844  893  919
 67  204  439  461  483  518  592  662  730  858
 16  72  95  196  226  417  634  736  867  956
 74  146  200  238  392  504  642  655  675  918
 102  149  216  476  541  659  822  925  926  933
 83  118  201  202  221  256  314  493  571  810
 120  304  313  332  459  503  609  682  815  890
 49  133  200  277  399  417  560  673  677  782
 12  55  89  443  638  676  736  896  974  997
 129  214  256  302  383  402  536  656  777  840
 31  51  102  158  360  387  415  550  555  709
 38  92  154  314  351  392  437  464  770  985
 50  178  230  254  412  432  561  680  763  972
 56  67  256  336  344  402  416  765  814  904
 40  303  460  469  541  590  737  782  856  889
 50  169  272  433  449  548  675  762  822  949
 14  91  95  238  283  526  581  690  725  965
 3  5  350  459  580  586  607  620  862  870
 122  148  172  311  319  324  549  597  668  869
 76  221  242  292  339  360  409  805  813  935
 11  71  228  381  567  600  707  767  856  874
 54  87  89  184  215  474  797  961  963  996
 121  132  194  307  364  437  641  804  877  992
 90  165  228  349  352  430  567  684  891  981
 242  279  325  375  461  479  569  643  814  860
 61  151  349  392  598  619  643  853  912  950
 135  204  211  265  390  506  565  600  729  744
 257  265  290  352  426  498  555  610  826  992
 52  133  161  702  711  718  734  895  928  982
 6  118  154  354  471  707  708  752  847  967
 419  444  497  627  781  788  835  836  846  882
 51  56  197  255  357  595  707  849  954  976
 102  234  316  482  546  710  772  792  945  974
 34  138  184  460  504  718  729  815  862  957
 96  335  384  463  520  686  712  793  970  984
 46  255  287  324  516  663  736  793  888  945
 2  198  206  317  663  670  708  714  794  873
 146  336  362  516  659  682  744  790  876  969
 101  137  277  420  597  662  695  883  893  947
 63  69  186  528  531  573  643  706  761  768
 75  438  471  516  629  723  795  813  826  845
 81  117  138  217  391  409  428  441  674  951
 299  464  474  502  524  565  615  825  867  967
 92  336  397  423  706  748  814  855  872  923
 58  72  83  276  491  528  745  804  889  927
 46  47  90  454  590  595  650  702  727  978
 19  129  208  323  384  405  645  789  960  994
 29  92  109  131  241  255  301  460  610  796
 26  65  153  277  323  381  454  505  664  709
 169  309  322  421  423  528  629  647  847  860
 47  228  275  446  496  597  701  723  742  915
 14  35  88  291  623  647  848  955  961  965
 53  179  256  338  669  687  844  865  881  889
 4  113  154  248  255  260  288  504  694  856
 173  186  417  470  543  598  639  694  737  994
 47  185  388  591  691  700  711  734  759  941
 38  88  106  110  158  424  485  528  622  838
 21  209  210  231  255  298  331  445  516  683
 104  214  297  331  394  589  654  710  712  725
 175  241  280  311  689  731  760  840  845  879
 89  347  371  474  520  605  650  871  886  895
 9  407  490  536  570  588  744  758  946  996
 53  174  193  249  547  670  702  743  792  941
 100  160  307  410  526  607  629  648  778  784
 54  88  124  143  208  243  253  600  793  876
 230  262  289  354  446  602  659  789  816  832
 42  64  98  106  192  363  379  638  861  893
 19  68  245  330  837  839  853  870  883  904
 38  318  320  563  579  660  759  799  889  990
 49  148  240  242  250  405  571  880  948  960
 12  103  143  190  296  362  423  458  820  822
 147  202  214  295  341  365  497  634  650  702
 25  63  145  155  243  315  380  499  543  694
 24  28  396  515  538  597  598  714  871  885
 149  217  233  337  374  380  691  697  817  955
 81  90  260  276  542  570  645  822  936  953
 18  193  202  248  393  429  699  734  797  951
 0  169  230  250  286  427  478  528  688  790
 15  298  324  360  483  527  667  703  763  848
 114  175  291  444  455  525  678  800  822  989
 96  138  270  383  415  761  817  836  854  902
 32  181  331  603  621  762  822  911  924  933
 51  206  249  301  395  510  546  597  745  891
 270  274  364  428  452  470  601  607  728  791
 265  282  327  377  479  541  562  820  946  954
 359  426  560  626  695  788  817  856  941  971
 9  233  290  592  604  642  809  878  930  986
 102  260  350  466  664  840  849  867  880  902
 73  106  114  273  387  436  445  474  657  880
 110  342  465  679  739  786  835  853  899  971
 54  246  387  475  489  557  593  603  745  988
 111  204  304  401  683  690  738  793  822  991
 23  108  215  393  549  679  775  804  895  965
 1  43  106  162  243  515  568  646  813  822
 70  442  462  515  522  653  655  714  731  786
 63  204  220  344  353  383  462  622  635  783
 16  127  198  304  425  431  527  787  806  864
 92  115  133  532  645  695  818  916  957  972
 253  357  368  430  444  708  821  835  856  936
 129  169  225  411  577  646  705  851  965  967
 18  251  252  389  413  867  887  898  953  974
 145  204  223  305  439  534  542  552  630  901
 273  277  286  301  514  618  748  871  936  944
 19  50  427  505  508  633  776  816  878  915
 120  194  220  332  369  444  484  569  602  944
 54  157  229  263  347  371  373  407  710  826
 134  393  413  503  648  700  719  879  908  980
 53  207  519  527  528  672  678  832  869  942
 158  176  362  370  478  593  634  794  824  921
 181  382  496  620  630  652  777  787  816  898
 65  128  293  321  347  472  520  586  793  876
 32  192  234  373  511  628  639  839  875  960
 91  121  269  361  469  540  568  851  899  917
 311  345  371  469  486  543  853  911  929  946
 64  111  122  415  451  629  647  733  836  928
 64  113  222  226  372  610  649  721  913  979
 86  127  190  243  277  280  296  752  774  925
 3  251  485  497  502  707  715  716  874  935
 31  37  187  235  318  592  729  772  888  894
 138  200  259  427  477  544  594  659  840  860
 60  73  376  430  457  525  630  650  807  954
 217  247  386  402  604  706  824  833  870  884
 232  235  245  332  386  686  787  910  913  971
 135  153  589  598  757  795  871  903  950  995
 69  91  130  131  373  403  620  665  843  898
 146  403  443  455  472  486  545  587  718  798
 0  58  110  137  214  402  718  857  863  949
 53  59  90  135  535  583  588  693  934  963
 64  182  289  305  458  481  548  633  672  955
 170  232  302  327  370  401  542  634  851  906
 156  164  463  509  588  667  679  843  868  883
 22  26  34  111  234  249  285  593  900  960
 4  123  327  360  428  804  923  927  928  957
 59  179  259  366  403  656  659  691  800  904
 47  65  118  202  227  230  287  720  888  975
 19  218  307  422  487  774  838  876  895  910
 199  249  349  433  524  553  727  754  809  859
 62  108  129  148  238  345  426  549  597  970
 3  204  245  278  286  333  354  655  833  972
 25  45  91  217  338  600  721  776  827  859
 100  210  271  281  293  384  409  442  696  846
 58  201  514  588  638  641  710  838  927  928
 106  179  382  437  524  613  694  696  883  920
 65  77  111  255  347  640  799  923  924  989
 182  263  344  565  635  641  732  747  960  971
 62  64  118  241  326  421  443  449  788  894
 59  177  185  499  513  537  650  710  780  989
 3  100  246  325  543  690  706  779  822  882
 114  158  333  342  434  626  664  767  829  916
 35  45  139  142  204  294  518  781  937  995
 63  242  409  421  449  579  687  799  808  915
 17  87  112  445  649  671  778  779  867  951
 184  230  356  417  426  506  593  622  883  986
 60  138  143  281  411  609  618  740  756  969
 7  38  87  251  380  486  573  603  610  681
 53  206  256  432  517  540  627  683  920  961
 94  131  265  572  605  643  658  693  765  820
 66  261  278  359  360  507  544  672  713  781
 76  222  269  284  411  431  498  631  836  845
 45  91  255  282  303  386  412  815  930  945
 62  251  280  394  407  456  471  703  923  970
 95  254  255  378  661  674  746  806  933  993
 181  209  238  395  484  514  664  761  837  866
 28  351  423  592  716  752  775  818  904  907
 38  88  226  248  275  314  716  796  808  920
 169  182  189  198  352  364  468  609  754  974
 58  116  139  262  383  580  726  751  858  895
 45  108  157  460  588  606  864  946  957  971
 12  129  290  295  323  424  579  658  805  841
 42  122  336  360  480  534  628  631  813  980
 105  128  278  321  436  497  644  714  771  788
 206  215  225  308  368  406  630  696  727  912
 100  168  355  450  542  612  617  742  892  949
 250  297  414  467  541  726  733  739  972  994
 332  570  622  758  909  913  919  928  930  947
 271  353  454  499  608  640  674  822  825  930
 14  296  369  415  498  590  619  814  859  976
 39  98  195  258  454  600  658  705  816  943
 55  212  353  391  764  784  822  835  886  975
 175  228  279  309  433  458  512  678  815  819
 227  342  417  428  564  577  644  743  870  974
 3  59  126  145  269  387  469  475  566  770
 11  201  231  329  343  454  535  733  736  879
 309  379  455  474  514  552  647  760  791  877
 54  153  185  233  279  659  724  774  789  971
 3  135  300  327  391  451  513  676  697  920
 18  182  185  218  325  389  482  604  631  655
 118  313  348  355  467  532  577  578  615  809
 54  140  189  240  272  286  367  613  793  848
 67  93  158  275  563  568  708  807  882  942
 45  217  227  303  479  538  609  747  781  961
 145  177  240  338  367  597  902  910  931  967
 1  94  105  434  464  614  713  719  811  835
 39  49  64  119  230  333  527  570  711  993
 49  145  276  338  494  496  581  627  763  944
 77  283  340  380  565  609  659  661  705  975
 27  84  215  218  229  355  459  799  839  927
 38  100  289  337  379  690  719  827  917  924
 218  291  376  426  488  581  603  709  854  943
 71  169  224  241  319  354  623  683  685  991
 36  137  428  466  474  570  622  652  851  977
 172  288  468  477  542  603  640  756  779  861
 228  232  262  307  370  430  612  866  884  950
 23  49  173  231  233  397  559  746  809  932
 137  198  305  339  784  850  867  871  888  940
 139  168  257  263  306  454  497  883  935  970
 20  168  300  309  322  343  451  832  871  897
 111  197  276  411  674  690  743  744  749  961
 30  201  223  350  641  661  683  688  748  855
 98  209  224  448  663  724  735  769  847  866
 73  249  258  376  389  437  571  653  822  861
 71  188  191  239  244  514  590  688  798  876
 12  92  105  139  190  193  395  452  494  531
 57  102  253  299  395  764  820  851  874  979
 73  127  296  369  451  646  719  733  892  962
 110  122  345  622  641  700  723  762  786  864
 125  153  179  253  327  412  756  846  881  950
 89  161  338  420  440  550  583  595  746  789
 8  122  289  335  346  393  687  783  812  827
 69  101  153  180  379  469  523  560  732  788
 39  72  182  594  596  707  772  780  821  920
 348  380  409  452  560  710  733  880  888  926
 191  247  422  495  498  620  635  697  749  910
 172  200  376  413  443  451  525  683  789  835
 33  87  105  319  328  539  843  865  900  979
 5  48  60  135  264  450  497  754  764  832
 112  194  294  403  404  424  601  658  690  707
 28  73  108  289  306  314  337  383  843  970
 184  249  263  273  597  768  779  860  960  974
 148  159  164  318  354  356  454  532  541  710
 28  111  182  283  286  373  399  890  966  990
 53  255  394  426  448  471  551  672  733  774
 14  124  284  372  396  429  475  487  635  698
 165  288  373  434  640  687  792  836  853  913
 317  334  345  481  550  604  703  743  798  929
 61  192  443  512  534  613  623  639  862  916
 65  103  288  339  347  413  447  725  908  967
 8  43  250  381  422  438  879  896  901  993
 45  441  457  513  555  650  881  900  942  997
 16  22  122  136  184  727  786  901  909  981
 213  297  329  372  379  450  573  774  902  935
 46  252  275  361  477  501  557  593  610  739
 55  142  181  412  452  554  632  701  768  793
 91  249  273  492  508  594  648  685  820  912
 33  317  324  374  485  512  598  680  681  985
 63  163  171  174  190  237  398  774  921  951
 136  182  190  483  647  771  815  847  871  882
 39  45  66  281  332  353  624  737  917  988
 186  236  335  368  376  502  531  848  922  979
 99  180  192  226  441  490  568  584  709  940
 144  145  245  274  286  300  406  429  772  857
 160  218  293  300  677  679  703  875  956  989
 0  110  133  200  540  660  698  735  850  880
 106  467  468  501  518  576  581  643  835  939
 162  172  243  368  409  539  541  835  896  916
 96  97  306  367  454  595  664  858  926  979
 128  139  231  249  335  350  396  767  799  875
 94  189  251  407  757  829  852  888  911  918
 7  109  397  402  424  475  480  643  866  922
 76  207  353  365  480  711  908  929  946  998
 16  62  81  196  398  401  404  548  657  778
 85  151  470  537  578  644  651  699  800  884
 63  106  124  137  214  748  806  914  974  991
 19  102  164  313  433  514  545  711  732  784
 253  330  343  388  397  453  730  780  835  944
 320  364  527  539  633  867  961  965  984  992
 27  69  142  158  257  689  702  819  828  919
 74  192  398  408  426  436  440  469  783  797
 223  237  283  342  391  447  520  657  668  907
 105  129  238  239  280  315  351  356  495  824
 81  482  527  534  538  669  702  887  917  934
 130  173  323  398  477  642  877  895  910  968
 257  495  532  564  605  712  740  752  901  923
 409  521  591  629  646  670  690  755  770  970
 66  150  190  462  632  680  730  769  837  925
 220  243  380  387  523  581  636  637  749  750
 119  133  207  409  498  571  620  733  870  923
 66  68  99  182  207  351  445  532  823  907
 56  254  309  358  518  528  566  576  674  909
 11  99  331  337  437  579  632  636  647  935
 252  256  264  421  522  752  803  822  829  932
 233  234  237  268  371  853  854  923  973  988
 56  461  494  616  721  734  754  792  854  977
 15  101  121  210  365  439  521  679  917  949
 71  184  223  414  520  611  697  775  875  957
 72  80  233  291  446  681  794  830  862  997
 7  126  378  454  584  641  718  738  787  917
 63  273  304  392  456  586  638  751  779  975
 25  39  52  71  84  354  431  553  706  735
